step,t,sample,metric,region,value,protocol
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,4.78889799118042,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7748405933380127,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,2.408552885055542,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.0270253736525774,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.008797631599009037,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.016216279938817024,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3284725844860077,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21688280999660492,trajectory_nocfg
20,0.8821,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2622995674610138,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,4.45800256729126,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7610383033752441,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,2.2656943798065186,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.025469865649938583,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.008787074126303196,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.015576932579278946,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.32754990458488464,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21543529629707336,trajectory_nocfg
21,0.8732,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.26106569170951843,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,4.190915584564209,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.7609664797782898,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,2.156947612762451,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.024247830733656883,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.008660640567541122,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.015004592016339302,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3234284818172455,trajectory_nocfg
22,0.8639,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.2148432433605194,trajectory_nocfg
