pair,model,experiment_id,step,sample,metric,region,value,value_norm,comparability
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,16.0848,1.2479575448641855,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.542998,2.354142674254355,normalized_only
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.085904,1.1494801962610728,face_value
default_trajectory,omniavatar,omni_ta_default,12,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.895133,0.8988559524756193,face_value
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00720771,4.069922133068318,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00023385,2.4510009432973483,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00307219,3.9520814037254293,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83591509,0.9245300162014906,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96031821,0.9869152198864609,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90968651,0.9626224263939005,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.12771785,1.2554096958735526,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08294363,1.3161901279904764,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,15.6289,1.2125860236327384,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.56477,2.276165490837742,normalized_only
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.960864,1.1291961218874311,face_value
default_trajectory,omniavatar,omni_ta_default,13,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.937219,0.904342322588551,face_value
default_trajectory,omniavatar,omni_ta_default,14,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00692985,3.8236608620803816,normalized_only
